Time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
16.722,-3.0937219,-0.99416006,-1.322381,-0.12242433,-0.16344222,-0.27049485,str_asc
16.743,-3.534954,-0.7751397,-1.299732,-0.13174252,-0.18141259,0.6006568,str_asc
16.743,-3.917954,-0.5641397,-1.318732,-0.13174252,-0.18141259,0.6006568,str_asc
16.744,-4.166954,-0.46813977,-1.318732,-0.13174252,-0.18141259,0.6006568,str_asc
16.769,-4.2505646,-0.100242496,-1.2551885,-0.7291398,0.15186216,0.6055311,str_asc
16.77,-4.2315645,0.11075747,-1.1401885,-0.7291398,0.15186216,0.6055311,str_asc
16.77,-4.0785646,0.37875748,-1.1401885,-0.7291398,0.15186216,0.6055311,str_asc
16.791,-3.7928967,0.7265949,-1.0670168,-1.4410651,0.14633614,0.13384224,str_asc
16.792,-3.294897,0.97559494,-1.029017,-1.4410651,0.14633614,0.13384224,str_asc
16.792,-2.624897,1.148595,-1.0100169,-1.4410651,0.14633614,0.13384224,str_asc
16.814,-1.9499593,1.3234056,-1.0463054,-1.5809809,0.03800155,-0.30935282,str_asc
16.815,-1.0889592,1.3424056,-1.2563055,-1.5809809,0.03800155,-0.30935282,str_asc
16.816,-0.36095905,1.1504056,-1.4863055,-1.5809809,0.03800155,-0.30935282,str_asc
16.838,0.26580238,0.85594684,-1.7515795,-1.0229719,0.2539273,-0.56291026,str_asc
16.838,0.89780235,0.53094685,-1.9425795,-1.0229719,0.2539273,-0.56291026,str_asc
16.84,1.3388023,0.05194688,-2.0385795,-1.0229719,0.2539273,-0.56291026,str_asc
16.862,1.6272793,-0.5216974,-2.165638,1.3599931,-0.47885013,0.042222314,str_asc
16.863,2.0492792,-1.0186975,-2.107638,1.3599931,-0.47885013,0.042222314,str_asc
16.864,2.4512796,-1.3066974,-1.992638,1.3599931,-0.47885013,0.042222314,str_asc
16.886,2.8028173,-1.4661268,-1.7621465,2.6105669,-1.0864888,0.8320428,str_asc
16.892,3.3198175,-1.3321267,-1.8191465,2.6105669,-1.0864888,0.8320428,str_asc
16.895,3.9518175,-1.0641268,-2.1071465,2.6105669,-1.0864888,0.8320428,str_asc
16.91,4.4075985,-0.754202,-2.3353102,2.9485428,-0.28185534,1.3578085,str_asc
16.911,4.656599,-0.734202,-2.39331,2.9485428,-0.28185534,1.3578085,str_asc
16.912,4.580599,-0.84920204,-2.3163102,2.9485428,-0.28185534,1.3578085,str_asc
16.935,4.364419,-0.8686447,-2.1009011,2.8981133,-0.037297554,1.2457594,str_asc
16.936,3.923419,-0.8876445,-1.9859014,2.8981133,-0.037297554,1.2457594,str_asc
16.937,3.253419,-0.9646447,-1.6409013,2.8981133,-0.037297554,1.2457594,str_asc
16.959,2.5281487,-0.951002,-1.2601848,2.346539,-0.009685778,0.8190789,str_asc
16.96,1.9151487,-0.9130019,-0.7811849,2.346539,-0.009685778,0.8190789,str_asc
16.961,1.609149,-0.9130019,-0.34118485,2.346539,-0.009685778,0.8190789,str_asc
16.984,1.5562305,-0.650674,0.23652887,0.79005206,-0.14578229,0.43657494,str_asc
16.985,1.8052311,-0.55567396,1.0785289,0.79005206,-0.14578229,0.43657494,str_asc
16.986,2.1112309,-0.421674,1.6725287,0.79005206,-0.14578229,0.43657494,str_asc
17.004,2.7527008,-0.40228498,2.1388485,-0.32560396,0.44144213,0.22897442,str_asc
17.006,3.4037008,-0.517285,2.5798485,-0.32560396,0.44144213,0.22897442,str_asc
17.008,4.149701,-0.34528494,3.2688482,-0.32560396,0.44144213,0.22897442,str_asc
17.028,4.80087,-0.05344236,3.6039002,-1.4665741,0.73971933,-0.20403525,str_asc
17.03,5.29887,0.32955766,3.3929002,-1.4665741,0.73971933,-0.20403525,str_asc
17.03,5.6628695,0.92355764,2.9909003,-1.4665741,0.73971933,-0.20403525,str_asc
17.052,5.7550564,1.4235289,2.2264037,-2.5375993,2.0795949,-1.0568347,str_asc
17.053,5.143056,1.8245289,2.0154037,-2.5375993,2.0795949,-1.0568347,str_asc
17.054,4.1850567,2.0735288,1.8044038,-2.5375993,2.0795949,-1.0568347,str_asc
17.077,1.8930473,2.869282,1.5062551,-1.9990677,0.7999918,-1.3934163,str_asc
17.076,3.0420475,2.333282,1.5442553,-1.9990677,0.7999918,-1.3934163,str_asc
17.077,0.7820473,3.367282,1.4482551,-1.9990677,0.7999918,-1.3934163,str_asc
17.102,-0.22646332,3.2275438,1.2828774,-1.0315408,0.10580639,-1.5989728,str_asc
17.103,-0.9354634,3.0355437,0.89987755,-1.0315408,0.10580639,-1.5989728,str_asc
17.103,-1.3374634,2.7295437,0.34487724,-1.0315408,0.10580639,-1.5989728,str_asc
17.123,-1.5861225,1.9882023,-0.1421442,-0.93267334,0.027476812,-1.8785762,str_asc
17.124,-1.7591224,1.4132023,-0.62114453,-0.93267334,0.027476812,-1.8785762,str_asc
17.125,-1.7011223,0.8002023,-0.9651444,-0.93267334,0.027476812,-1.8785762,str_asc
17.151,-1.4627562,-0.005236,-1.1369903,-0.70452106,0.007135466,-1.7295835,str_asc
17.152,-1.0417562,-0.311236,-1.1749904,-0.70452106,0.007135466,-1.7295835,str_asc
17.152,-0.5057564,-0.7322359,-1.1179905,-0.70452106,0.007135466,-1.7295835,str_asc
17.17,0.09833717,-1.0018449,-0.93028665,0.24249592,0.1581363,-0.34968007,str_asc
17.171,0.73033714,-1.212845,-0.9112866,0.24249592,0.1581363,-0.34968007,str_asc
17.174,1.3623381,-1.3848449,-0.98828673,0.24249592,0.1581363,-0.34968007,str_asc
17.198,1.8886518,-1.3223362,-1.0365047,0.8348171,-0.04862141,0.5998001,str_asc
17.199,2.3286524,-1.1883363,-1.1325047,0.8348171,-0.04862141,0.5998001,str_asc
17.2,2.5016518,-0.80533624,-1.3435047,0.8348171,-0.04862141,0.5998001,str_asc
17.219,2.226264,-0.20054841,-1.3892922,1.3275601,-0.012626591,1.1569171,str_asc
17.22,1.766264,0.18245158,-1.2742922,1.3275601,-0.012626591,1.1569171,str_asc
17.221,0.96226406,0.6794516,-1.1982923,1.3275601,-0.012626591,1.1569171,str_asc
17.242,0.13986206,1.049704,-1.1618447,1.9607247,-0.001670986,1.0951551,str_asc
17.242,-0.6061373,1.336704,-1.1618447,1.9607247,-0.001670986,1.0951551,str_asc
17.243,-1.3341374,1.527704,-1.1618447,1.9607247,-0.001670986,1.0951551,str_asc
17.267,-1.9331894,1.5244114,-1.3159821,1.610376,-0.09646635,0.3964662,str_asc
17.267,-2.5451894,1.5434113,-1.4689822,1.610376,-0.09646635,0.3964662,str_asc
17.267,-3.0241895,1.5624113,-1.5259821,1.610376,-0.09646635,0.3964662,str_asc
17.291,-3.3735447,1.368053,-1.6692991,0.6943718,0.010297709,-0.49493116,str_asc
17.292,-3.679545,1.291053,-1.7842991,0.6943718,0.010297709,-0.49493116,str_asc
17.292,-3.7565446,1.234053,-1.842299,0.6943718,0.010297709,-0.49493116,str_asc
17.315,-3.6265397,0.9437194,-1.9245882,0.3518188,0.20152092,-0.74579316,str_asc
17.315,-3.5115395,0.8097194,-1.9815881,0.3518188,0.20152092,-0.74579316,str_asc
17.316,-3.3205395,0.6377194,-2.0205882,0.3518188,0.20152092,-0.74579316,str_asc
17.337,-3.0103798,0.3225924,-2.0515769,0.26183295,0.2445269,-0.7294569,str_asc
17.337,-2.7423801,0.1495924,-2.108577,0.26183295,0.2445269,-0.7294569,str_asc
17.338,-2.3783798,0.03559241,-2.089577,0.26183295,0.2445269,-0.7294569,str_asc
17.361,-1.9936604,-0.18314019,-2.2632902,0.4936119,0.058415636,-0.2712732,str_asc
17.362,-1.5726604,-0.27914017,-2.3972902,0.4936119,0.058415636,-0.2712732,str_asc
17.363,-1.1706605,-0.4711402,-2.4162903,0.4936119,0.058415636,-0.2712732,str_asc
17.385,-0.93111324,-0.67913675,-2.278451,0.8102481,-0.14749058,0.1530747,str_asc
17.386,-0.586113,-0.71713674,-2.1824512,0.8102481,-0.14749058,0.1530747,str_asc
17.387,-0.33711338,-0.6601368,-2.086451,0.8102481,-0.14749058,0.1530747,str_asc
17.411,-0.18349361,-0.5507068,-2.0247235,1.2250453,-0.07907767,0.56508005,str_asc
17.412,0.008506775,-0.3397068,-2.0057235,1.2250453,-0.07907767,0.56508005,str_asc
17.412,0.123506546,-0.16770682,-2.0827236,1.2250453,-0.07907767,0.56508005,str_asc
17.433,0.1817646,0.06973894,-2.015107,1.5807725,-0.010464914,0.8380774,str_asc
17.433,0.33576488,0.31873894,-2.0921068,1.5807725,-0.010464914,0.8380774,str_asc
17.434,0.45076466,0.56773895,-2.188107,1.5807725,-0.010464914,0.8380774,str_asc
17.458,0.4464531,0.5965192,-2.023446,1.5665799,-0.002717651,0.60075366,str_asc
17.458,0.4854536,0.8065191,-2.0424461,1.5665799,-0.002717651,0.60075366,str_asc
17.459,0.5804529,0.7685191,-2.2154462,1.5665799,-0.002717651,0.60075366,str_asc
17.48,0.66324425,0.55189705,-2.206174,1.4069195,-3.60E-04,-0.007220467,str_asc
17.481,0.9122448,0.45589706,-2.416174,1.4069195,-3.60E-04,-0.007220467,str_asc
17.481,1.2572451,0.39789703,-2.550174,1.4069195,-3.60E-04,-0.007220467,str_asc
17.505,1.5270567,0.22669995,-2.539421,1.3286734,-9.34E-05,-0.24940023,str_asc
17.507,2.0060568,0.13169998,-2.654421,1.3286734,-9.34E-05,-0.24940023,str_asc
17.512,2.4270563,0.16969997,-2.711421,1.3286734,-9.34E-05,-0.24940023,str_asc
17.529,2.7253962,0.088180184,-2.6012387,1.3724135,-2.42E-05,-0.18983787,str_asc
17.53,2.706396,0.31718016,-2.4482388,1.3724135,-2.42E-05,-0.18983787,str_asc
17.531,2.6103964,0.58518016,-2.2372386,1.3724135,-2.42E-05,-0.18983787,str_asc
17.552,2.3572073,0.6823812,-1.6721221,1.3366171,-0.6973154,-0.08741688,str_asc
17.553,2.4152079,0.75938123,-1.2511221,1.3366171,-0.6973154,-0.08741688,str_asc
17.553,2.8172073,0.6253813,-1.1741221,1.3366171,-0.6973154,-0.08741688,str_asc
17.575,3.2604227,0.39493358,-0.9526441,0.9280787,-0.7803479,-0.29262257,str_asc
17.576,4.0644226,0.29893363,-0.7616441,0.9280787,-0.7803479,-0.29262257,str_asc
17.576,4.8684225,0.29893363,-0.3396442,0.9280787,-0.7803479,-0.29262257,str_asc
17.601,5.35775,0.3411553,0.6835375,0.25049445,-0.26823485,-0.41860923,str_asc
17.602,5.31975,0.55215526,1.5835373,0.25049445,-0.26823485,-0.41860923,str_asc
17.603,4.85975,0.9351554,2.2155373,0.25049445,-0.26823485,-0.41860923,str_asc
17.629,4.0868387,0.7160076,2.3373437,-0.012182399,0.035858657,-0.32457528,str_asc
17.63,3.5508385,-0.2799924,2.0313435,-0.012182399,0.035858657,-0.32457528,str_asc
17.63,2.6508389,-1.1979924,1.5713434,-0.012182399,0.035858657,-0.32457528,str_asc
17.651,1.8808603,-1.7095437,0.93679214,-0.5969011,0.6069368,-0.44350842,str_asc
17.651,1.3638601,-1.8435436,0.51579237,-0.5969011,0.6069368,-0.44350842,str_asc
17.652,0.99986076,-1.8625436,0.19079232,-0.5969011,0.6069368,-0.44350842,str_asc
17.671,0.71512985,-1.9180152,-0.084509134,-0.6467944,0.9627039,0.17445925,str_asc
17.672,0.61913013,-2.1860151,0.011490822,-0.6467944,0.9627039,0.17445925,str_asc
17.674,0.3701296,-2.4930153,0.2024908,-0.6467944,0.9627039,0.17445925,str_asc
17.694,0.08766365,-2.503459,0.41417503,-0.24203481,0.706292,0.64283913,str_asc
17.695,-0.35333633,-2.7134593,0.8541751,-0.24203481,0.706292,0.64283913,str_asc
17.695,-0.87033653,-2.828459,1.4861751,-0.24203481,0.706292,0.64283913,str_asc
17.719,-1.2821002,-2.5910745,1.4631183,-0.1306832,0.6685713,0.9342101,str_asc
17.72,-1.4921002,-2.5530746,1.5211179,-0.1306832,0.6685713,0.9342101,str_asc
17.721,-1.6651006,-2.4760745,1.2141182,-0.1306832,0.6685713,0.9342101,str_asc
17.743,-1.3956838,-1.8996905,0.58519506,-0.7731192,1.1330276,1.151946,str_asc
17.744,-0.93668365,-1.6316905,0.12619543,-0.7731192,1.1330276,1.151946,str_asc
17.745,-0.4386835,-1.4206905,-0.33380485,-0.7731192,1.1330276,1.151946,str_asc
17.767,0.25526047,-0.8509173,-0.9553983,-1.0578578,1.5149031,1.063013,str_asc
17.768,0.7532606,-0.7549172,-1.3383985,-1.0578578,1.5149031,1.063013,str_asc
17.769,1.1942606,-0.65891725,-1.5483985,-1.0578578,1.5149031,1.063013,str_asc
17.793,1.4836273,-0.40658772,-1.6557205,-0.38308218,0.66633064,0.79009926,str_asc
17.794,1.5986271,-0.3295877,-1.6367207,-0.38308218,0.66633064,0.79009926,str_asc
17.795,1.6176271,-0.21458769,-1.6177206,-0.38308218,0.66633064,0.79009926,str_asc
17.816,1.3252602,-0.047753096,-1.5124788,0.22671135,-0.11172799,0.6411231,str_asc
17.818,0.9812603,0.029246926,-1.4164789,0.22671135,-0.11172799,0.6411231,str_asc
17.818,0.5402603,0.029246926,-1.4164789,0.22671135,-0.11172799,0.6411231,str_asc
17.837,0.14947414,0.04548329,-1.2532551,0.38300613,-0.4024119,0.45176822,str_asc
17.838,-0.17652607,0.04548329,-1.2152553,0.38300613,-0.4024119,0.45176822,str_asc
17.839,-0.55952644,0.026483297,-1.2532551,0.38300613,-0.4024119,0.45176822,str_asc
17.861,-0.923717,0.015689611,-1.3225498,0.102331184,-0.20003206,0.16995683,str_asc
17.862,-1.2297173,-0.042310357,-1.3605499,0.102331184,-0.20003206,0.16995683,str_asc
17.862,-1.6127172,-0.21431041,-1.3225498,0.102331184,-0.20003206,0.16995683,str_asc
17.884,-1.8948283,-0.42482078,-1.4000776,-0.10165677,0.027050473,0.11248021,str_asc
17.885,-2.1818285,-0.7308208,-1.5730777,-0.10165677,0.027050473,0.11248021,str_asc
17.886,-2.5078287,-1.0378207,-1.6490777,-0.10165677,0.027050473,0.11248021,str_asc
17.91,-2.619299,-1.2919811,-1.6600211,-0.19638352,0.17060608,0.20651549,str_asc
17.91,-2.7532988,-1.578981,-1.641021,-0.19638352,0.17060608,0.20651549,str_asc
17.911,-2.7532988,-1.7709812,-1.7370212,-0.19638352,0.17060608,0.20651549,str_asc
17.935,-2.533924,-1.6551963,-1.7582729,-0.14480051,0.22785008,0.8841593,str_asc
17.938,-2.1889243,-1.6161963,-1.7382729,-0.14480051,0.22785008,0.8841593,str_asc
17.939,-1.7679243,-1.4821962,-1.7582729,-0.14480051,0.22785008,0.8841593,str_asc
17.959,-1.0080228,-0.92341805,-1.714225,-0.06929983,0.15995583,1.3572863,str_asc
17.961,-0.16502285,-0.713418,-1.7332251,-0.06929983,0.15995583,1.3572863,str_asc
17.966,0.5619774,-0.40641797,-1.8282251,-0.06929983,0.15995583,1.3572863,str_asc
17.981,1.3745375,0.24495125,-1.8679862,0.06614225,-0.13820569,1.2075607,str_asc
17.982,2.045537,0.70395124,-1.9829862,0.06614225,-0.13820569,1.2075607,str_asc
17.983,2.677537,1.2019513,-2.1939864,0.06614225,-0.13820569,1.2075607,str_asc
18.007,2.9584427,1.3665805,-2.0227103,0.20871754,-0.53706723,0.61176,str_asc
18.007,2.843442,1.3085804,-2.0417104,0.20871754,-0.53706723,0.61176,str_asc
18.007,2.4794426,1.0795805,-1.7737103,0.20871754,-0.53706723,0.61176,str_asc
18.032,1.8853836,0.5468925,-1.3561406,0.27720973,-0.9125104,-0.1664274,str_asc
18.04,1.3493843,0.16389251,-1.2801406,0.27720973,-0.9125104,-0.1664274,str_asc
18.044,1.0423841,-0.1041075,-1.3181405,0.27720973,-0.9125104,-0.1664274,str_asc
18.051,0.79028416,-0.44238174,-1.0852623,0.110801764,-0.82473564,-0.51728535,str_asc
18.053,0.84828377,-0.6143817,-1.4492624,0.110801764,-0.82473564,-0.51728535,str_asc
18.053,1.0582838,-0.7293817,-1.8702624,0.110801764,-0.82473564,-0.51728535,str_asc
18.078,1.1254826,-0.72436416,-2.0214925,-0.003765648,-0.5029482,-0.039354376,str_asc
18.079,1.2594824,-0.64736426,-2.2504926,-0.003765648,-0.5029482,-0.039354376,str_asc
18.08,1.1834831,-0.64736426,-2.2894926,-0.003765648,-0.5029482,-0.039354376,str_asc
18.1,1.1085825,-0.5877454,-1.9289501,0.17257524,-0.7420603,0.47363174,str_asc
18.1,1.2035818,-0.5487454,-1.85295,0.17257524,-0.7420603,0.47363174,str_asc
18.1,1.4715824,-0.39574528,-1.75695,0.17257524,-0.7420603,0.47363174,str_asc
18.124,1.6038771,-0.04474187,-1.2811172,0.29269385,-0.98534536,0.5201918,str_asc
18.126,1.8138771,0.26125813,-1.0321171,0.29269385,-0.98534536,0.5201918,str_asc
18.131,1.9868774,0.6632582,-0.7451172,0.29269385,-0.98534536,0.5201918,str_asc
18.147,2.090046,1.2426357,-0.04072213,0.19903308,-0.88323534,0.34758526,str_asc
18.147,2.090046,1.5486357,0.51427794,0.19903308,-0.88323534,0.34758526,str_asc
18.148,2.3390455,1.7016357,1.2802777,0.19903308,-0.88323534,0.34758526,str_asc
18.172,2.639865,1.1862426,2.123244,-0.2789401,-0.068127796,-0.48853618,str_asc
18.172,2.8118649,0.42024255,3.0232437,-0.2789401,-0.068127796,-0.48853618,str_asc
18.173,2.696865,-0.59475744,3.655244,-0.2789401,-0.068127796,-0.48853618,str_asc
18.194,2.7076302,-1.7998279,4.2215014,-0.6291218,0.7270726,-0.98827887,str_asc
18.195,2.9376307,-2.2788277,4.7575016,-0.6291218,0.7270726,-0.98827887,str_asc
18.195,3.7416306,-2.1448278,4.6815014,-0.6291218,0.7270726,-0.98827887,str_asc
18.219,4.860422,-1.2781448,3.8126278,-0.82319266,1.4797542,-0.59815395,str_asc
18.22,5.683422,0.02385521,3.3146276,-0.82319266,1.4797542,-0.59815395,str_asc
18.221,6.0284224,0.98085517,3.1806278,-0.82319266,1.4797542,-0.59815395,str_asc
18.244,6.026474,1.3690603,2.7497885,-0.8152159,1.8696295,0.009022553,str_asc
18.245,5.356474,1.5600603,2.7497885,-0.8152159,1.8696295,0.009022553,str_asc
18.245,4.226474,1.7120602,2.4817884,-0.8152159,1.8696295,0.009022553,str_asc
18.267,3.0440712,1.9547127,2.280994,-0.47160396,1.196128,-0.69153506,str_asc
18.267,1.6270714,2.414713,2.319994,-0.47160396,1.196128,-0.69153506,str_asc
18.268,0.19107151,2.9317126,2.2239938,-0.47160396,1.196128,-0.69153506,str_asc
18.294,-2.156434,3.1403,1.5947328,-0.24750021,0.89990747,-1.1829016,str_asc
18.292,-1.084434,3.0063,1.8627329,-0.24750021,0.89990747,-1.1829016,str_asc
18.294,-2.807434,3.0253,1.1347327,-0.24750021,0.89990747,-1.1829016,str_asc
18.314,-2.9680524,2.4906774,0.4605217,-0.36659217,0.8502795,-1.4731925,str_asc
18.315,-2.8720527,2.1276774,0.038521767,-0.36659217,0.8502795,-1.4731925,str_asc
18.316,-2.4120526,1.8596773,-0.267478,-0.36659217,0.8502795,-1.4731925,str_asc
18.339,-1.791162,1.333771,-0.5862198,-0.3899203,0.2206681,-1.5738862,str_asc
18.34,-0.96816206,1.1807709,-0.8352196,-0.3899203,0.2206681,-1.5738862,str_asc
18.34,-0.18316174,0.98877096,-1.0462198,-0.3899203,0.2206681,-1.5738862,str_asc
18.362,0.55205536,0.6021154,-1.1256659,0.11282674,0.46761543,-0.9452738,str_asc
18.363,1.2030554,0.5451154,-1.2406659,0.11282674,0.46761543,-0.9452738,str_asc
18.363,1.7010555,0.4871154,-1.3176658,0.11282674,0.46761543,-0.9452738,str_asc
18.386,2.0753546,0.19077896,-1.269913,0.6538503,-0.10807798,-0.33042562,str_asc
18.386,1.9603548,0.32477897,-1.384913,0.6538503,-0.10807798,-0.33042562,str_asc
18.387,2.017355,0.11577895,-1.173913,0.6538503,-0.10807798,-0.33042562,str_asc
18.412,1.5572891,-0.067038044,-0.9597666,1.0618871,-0.3704364,0.08759928,str_asc
18.412,0.9252882,-0.14403805,-0.9407666,1.0618871,-0.3704364,0.08759928,str_asc
18.413,0.17928886,-0.14403805,-0.92176676,1.0618871,-0.3704364,0.08759928,str_asc
18.433,-0.4093609,-0.15433516,-0.86798215,1.201553,-0.49212822,0.41330782,str_asc
18.434,-1.0023603,-0.058335155,-0.94498205,1.201553,-0.49212822,0.41330782,str_asc
18.434,-1.4433603,0.09366484,-1.1169822,1.201553,-0.49212822,0.41330782,str_asc
18.457,-1.8644395,0.24077052,-1.1855247,1.0411144,-0.3946897,0.45140398,str_asc
18.458,-2.0934396,0.47077054,-1.4345248,1.0411144,-0.3946897,0.45140398,str_asc
18.459,-2.3814397,0.6437706,-1.5685248,1.0411144,-0.3946897,0.45140398,str_asc
18.482,-2.5871654,0.74364233,-1.5746715,0.8938058,-0.15215048,0.24921317,str_asc
18.482,-2.7211652,0.8776424,-1.7466717,0.8938058,-0.15215048,0.24921317,str_asc
18.482,-2.8171654,0.95364237,-1.7846715,0.8938058,-0.15215048,0.24921317,str_asc
18.504,-2.9831495,0.9654027,-1.7748468,0.8732554,-0.13277227,0.001447558,str_asc
18.504,-2.9451494,0.85040283,-1.6978469,0.8732554,-0.13277227,0.001447558,str_asc
18.506,-2.7921495,0.69740283,-1.7938468,0.8732554,-0.13277227,0.001447558,str_asc
18.531,-2.6728802,0.40182847,-1.8133078,0.8797238,-0.15349531,-0.18684989,str_asc
18.532,-2.4808803,0.34382844,-1.7563078,0.8797238,-0.15349531,-0.18684989,str_asc
18.532,-2.32788,0.24782844,-1.794308,0.8797238,-0.15349531,-0.18684989,str_asc
18.552,-2.1952085,-0.004596859,-1.6826079,0.91890866,-0.2111903,-0.15517962,str_asc
18.553,-1.9842086,-0.042596877,-1.6826079,0.91890866,-0.2111903,-0.15517962,str_asc
18.554,-1.7162085,-0.06159687,-1.739608,0.91890866,-0.2111903,-0.15517962,str_asc
18.576,-1.4782104,-0.10146308,-1.6992395,0.99186826,-0.28443006,0.061664216,str_asc
18.579,-1.2862101,0.032536924,-1.6992395,0.99186826,-0.28443006,0.061664216,str_asc
18.58,-1.2672105,0.12853691,-1.6992395,0.99186826,-0.28443006,0.061664216,str_asc
18.6,-1.2913766,0.20368189,-1.5510371,1.0733507,-0.42313242,0.27297604,str_asc
18.601,-1.3683763,0.3186819,-1.4940369,1.0733507,-0.42313242,0.27297604,str_asc
18.601,-1.3873763,0.39468187,-1.3400369,1.0733507,-0.42313242,0.27297604,str_asc
18.622,-1.3575101,0.4735971,-1.233125,1.0969043,-0.48673156,0.2206276,str_asc
18.625,-1.33851,0.64659715,-1.2901249,1.0969043,-0.48673156,0.2206276,str_asc
18.626,-1.14751,0.79959714,-1.3861248,1.0969043,-0.48673156,0.2206276,str_asc
18.647,-1.129632,0.9169532,-1.4567683,1.0248752,-0.40185726,0.048126988,str_asc
18.647,-0.8996315,0.9929532,-1.5907683,1.0248752,-0.40185726,0.048126988,str_asc
18.648,-0.7846317,1.0309532,-1.6867683,1.0248752,-0.40185726,0.048126988,str_asc
18.671,-0.5244217,0.9466178,-1.481686,1.0170183,-0.43682727,-0.32928142,str_asc
18.672,-0.2944212,0.9466178,-1.576686,1.0170183,-0.43682727,-0.32928142,str_asc
18.672,-0.06542206,0.96661776,-1.596686,1.0170183,-0.43682727,-0.32928142,str_asc
18.696,0.3126421,0.76150644,-1.4924273,1.0708307,-0.61264163,-0.4716727,str_asc
18.697,0.75264263,0.8765063,-1.6834273,1.0708307,-0.61264163,-0.4716727,str_asc
18.699,1.3656425,1.0485065,-1.8564273,1.0708307,-0.61264163,-0.4716727,str_asc
18.718,1.7991276,0.98546135,-1.7661098,1.1109945,-0.73503584,-0.47754675,str_asc
18.719,2.1051273,1.1574615,-1.8231099,1.1109945,-0.73503584,-0.47754675,str_asc
18.72,2.1441278,1.0434614,-1.8231099,1.1109945,-0.73503584,-0.47754675,str_asc
18.747,2.1981726,0.7054287,-1.6677047,1.2539161,-0.15233327,-0.433701,str_asc
18.752,2.1981726,0.5334288,-1.6097047,1.2539161,-0.15233327,-0.433701,str_asc
18.753,2.1411734,0.47642875,-1.5137047,1.2539161,-0.15233327,-0.433701,str_asc
18.765,2.050686,0.32659197,-1.2854481,1.253867,-0.039558887,-0.38022304,str_asc
18.766,1.9546862,0.49859214,-1.1324481,1.253867,-0.039558887,-0.38022304,str_asc
18.767,1.897686,0.67059207,-1.1324481,1.253867,-0.039558887,-0.38022304,str_asc
18.792,1.9434652,0.734535,-1.0247741,1.0678941,-0.5878362,-0.18031889,str_asc
18.793,2.1924648,0.829535,-0.622774,1.0678941,-0.5878362,-0.18031889,str_asc
18.794,2.7864656,0.6765351,0.48822594,1.0678941,-0.5878362,-0.18031889,str_asc
18.812,3.3850336,0.40660274,1.2126422,0.89414376,-0.42070004,-0.21630704,str_asc
18.813,4.476033,0.8086029,0.90564203,0.89414376,-0.42070004,-0.21630704,str_asc
